id_mbes;X;Y;Z;id_moules;Nbrs_moules;Classe;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;GMM_Classe;New_Classe
4425812;141339.000;5128548.000;13.708;174;0;Inexistant;1.737123;5.774054e-02;0.672579;0.998675;0.625013;0.373662;8.142598e-04;1.325341e-03;1.617591e-03;1.160000e-10;0.000000e+00;9.605247;6.016131;0.197001;-0.124000;0.073001;0;Inexistant
4425813;141340.000;5128548.000;13.708;174;0;Inexistant;1.738244;4.776547e-02;0.670223;0.999250;0.625671;0.373580;4.606193e-04;7.495058e-04;2.629129e-03;-1.861000e-09;-1.200000e-11;9.614362;6.022631;0.250001;-0.159000;0.091001;0;Inexistant
4425814;141341.000;5128548.000;13.708;174;0;Inexistant;1.736308;5.162376e-02;0.670639;0.999054;0.623103;0.375951;5.821490e-04;9.459893e-04;9.570749e-04;-1.160000e-10;-0.000000e+00;9.616505;6.001173;0.159999;-0.069999;0.090000;0;Inexistant
4425815;141342.000;5128548.000;13.790;174;0;Inexistant;1.735045;6.094014e-02;0.673253;0.998442;0.623423;0.375019;9.580154e-04;1.558250e-03;2.529103e-05;-1.160000e-10;-0.000000e+00;9.600389;6.000061;0.136000;-0.136000;0.000000;0;Inexistant
4426323;141338.000;5128549.000;13.704;174;0;Inexistant;1.735035;5.283751e-02;0.671147;0.998985;0.624301;0.374684;6.239434e-04;1.014738e-03;4.156916e-04;1.862000e-09;2.000000e-12;9.601559;6.004009;0.132000;-0.036000;0.096000;0;Inexistant
4426324;141339.000;5128549.000;13.708;174;0;Inexistant;1.736122;5.624150e-02;0.672079;0.998776;0.624547;0.374229;7.525369e-04;1.224374e-03;9.981372e-04;-1.862000e-09;-4.000000e-12;9.603649;6.009689;0.159000;0.000000;0.159000;0;Inexistant
4426325;141340.000;5128549.000;13.708;174;0;Inexistant;1.738137;4.568736e-02;0.669918;0.999344;0.626353;0.372991;4.029436e-04;6.558570e-04;2.732499e-03;1.862000e-09;1.100000e-11;9.610846;6.026085;0.228999;-0.159000;0.069999;0;Inexistant
4426326;141341.000;5128549.000;13.708;174;0;Inexistant;1.736879;4.021302e-02;0.668571;0.999553;0.624254;0.375299;2.749245e-04;4.467931e-04;1.713067e-03;-1.160000e-10;-1.000000e-12;9.618763;6.008854;0.209000;-0.073000;0.136000;0;Inexistant
4426327;141342.000;5128549.000;13.790;174;0;Inexistant;1.735865;5.524227e-02;0.671710;0.998840;0.623986;0.374854;7.132430e-04;1.159951e-03;7.737869e-04;1.862000e-09;4.000000e-12;9.606299;6.005341;0.164000;-0.075001;0.088999;0;Inexistant
4426835;141338.000;5128550.000;13.704;174;0;Inexistant;1.734804;4.026222e-02;0.668747;0.999551;0.625203;0.374349;2.758387e-04;4.485413e-04;6.924983e-04;-1.862000e-09;2.000000e-12;9.601647;6.007282;0.135000;-0.058000;0.077001;0;Inexistant
4426836;141339.000;5128550.000;13.585;174;0;Inexistant;1.735241;5.653362e-02;0.672092;0.998757;0.624167;0.374590;7.644438e-04;1.243485e-03;4.117774e-04;-1.863000e-09;1.000000e-12;9.600798;6.004436;0.159000;-0.047000;0.112000;0;Inexistant
4426837;141340.000;5128550.000;13.585;174;0;Inexistant;1.736429;5.545836e-02;0.672005;0.998826;0.625340;0.373486;7.212947e-04;1.174042e-03;1.343017e-03;-1.863000e-09;-3.000000e-12;9.601267;6.015325;0.183000;-0.110000;0.073000;0;Inexistant
4426838;141341.000;5128550.000;13.585;174;0;Inexistant;1.736116;2.933660e-02;0.667389;0.999827;0.625385;0.374441;1.066742e-04;1.734236e-04;1.599657e-03;-1.160000e-10;-0.000000e+00;9.611083;6.012296;0.155001;-0.080000;0.075001;0;Inexistant
4426839;141342.000;5128550.000;13.728;174;0;Inexistant;1.735554;3.884180e-02;0.668435;0.999597;0.624697;0.374901;2.476989e-04;4.026350e-04;1.051215e-03;-1.862000e-09;-5.000000e-12;9.609334;6.006787;0.160999;-0.125999;0.035000;0;Inexistant
4426840;141343.000;5128550.000;13.728;174;0;Inexistant;1.734842;4.394829e-02;0.669236;0.999417;0.624366;0.375050;3.588993e-04;5.834028e-04;5.022617e-04;1.862000e-09;2.000000e-12;9.605206;6.002772;0.115999;-0.069000;0.046999;0;Inexistant
4427347;141338.000;5128551.000;13.658;174;0;Inexistant;1.734267;2.683477e-02;0.667089;0.999867;0.624948;0.374919;8.165412e-05;1.327054e-04;4.715319e-04;-1.160000e-10;0.000000e+00;9.603909;6.003217;0.093000;-0.040000;0.053000;0;Inexistant
4427348;141339.000;5128551.000;13.585;174;0;Inexistant;1.733767;3.346819e-02;0.667741;0.999743;0.624873;0.374869;1.584309e-04;2.575117e-04;1.157121e-04;-1.160000e-10;0.000000e+00;9.600108;6.001321;0.063000;-0.026000;0.037000;0;Inexistant
4427349;141340.000;5128551.000;13.585;174;0;Inexistant;1.734140;4.313248e-02;0.669131;0.999448;0.624614;0.374834;3.392409e-04;5.515097e-04;1.568192e-04;-1.863000e-09;-0.000000e+00;9.600232;6.001735;0.108000;-0.028000;0.080000;0;Inexistant
4427350;141341.000;5128551.000;13.585;174;0;Inexistant;1.735424;4.268810e-02;0.668969;0.999465;0.624143;0.375322;3.289157e-04;5.345577e-04;8.170718e-04;1.160000e-10;0.000000e+00;9.610325;6.003354;0.138000;-0.012000;0.125999;0;Inexistant
4427351;141342.000;5128551.000;13.728;174;0;Inexistant;1.735253;5.231754e-02;0.670998;0.999015;0.624184;0.374831;6.057144e-04;9.849851e-04;5.326229e-04;-1.160000e-10;-0.000000e+00;9.603808;6.004006;0.131000;-0.060000;0.070999;0;Inexistant
4427859;141338.000;5128552.000;13.658;174;0;Inexistant;1.733770;3.419175e-02;0.667788;0.999725;0.624644;0.375082;1.689470e-04;2.745714e-04;6.776180e-05;1.160000e-10;0.000000e+00;9.601279;6.000013;0.067000;-0.035000;0.032001;0;Inexistant
4427860;141339.000;5128552.000;13.585;174;0;Inexistant;1.733481;2.118924e-02;0.666700;0.999935;0.624941;0.374993;4.019823e-05;6.532502e-05;4.614068e-05;-1.160000e-10;0.000000e+00;9.600392;6.000308;0.035000;-0.025000;0.010000;0;Inexistant
4427861;141340.000;5128552.000;13.585;174;0;Inexistant;1.733538;2.693591e-02;0.667092;0.999866;0.624921;0.374945;8.258188e-05;1.342112e-04;4.587173e-05;1.160000e-10;-0.000000e+00;9.600014;6.000542;0.044000;-0.025000;0.019000;0;Inexistant
4427862;141341.000;5128552.000;13.585;174;0;Inexistant;1.734317;3.498323e-02;0.668009;0.999706;0.625332;0.374374;1.809103e-04;2.941457e-04;5.021716e-04;-1.863000e-09;0.000000e+00;9.600013;6.006020;0.081000;-0.005000;0.076000;0;Inexistant
4427863;141342.000;5128552.000;13.728;174;0;Inexistant;1.734470;4.433013e-02;0.669262;0.999401;0.624112;0.375289;3.683751e-04;5.987235e-04;2.337952e-04;-1.160000e-10;-0.000000e+00;9.604466;6.000013;0.100000;-0.076000;0.024000;0;Inexistant
4597264;141271.000;5128883.000;11.886;348;0;Inexistant;1.733346;9.031776e-03;0.666318;0.999995;0.624992;0.375003;3.112787e-06;5.058286e-06;3.470452e-06;-1.160000e-10;0.000000e+00;9.600057;6.000006;0.009000;-0.003000;0.006000;0;Inexistant
4597265;141272.000;5128883.000;11.886;348;0;Inexistant;1.733336;4.251045e-03;0.666283;0.999999;0.624998;0.375001;3.245740e-07;5.274330e-07;8.614770e-07;1.863000e-09;0.000000e+00;9.600017;6.000000;0.003000;-0.003000;0.000000;0;Inexistant
4597266;141273.000;5128883.000;11.886;348;0;Inexistant;1.733465;2.276593e-02;0.666795;0.999919;0.624955;0.374964;4.985634e-05;8.102239e-05;3.256434e-05;1.160000e-10;-0.000000e+00;9.600036;6.000368;0.040999;-0.033000;0.007999;0;Inexistant
4597775;141270.000;5128884.000;12.048;348;0;Inexistant;1.733932;3.020067e-02;0.667437;0.999811;0.625180;0.374631;1.163907e-04;1.891999e-04;2.968113e-04;-1.160000e-10;-0.000000e+00;9.600014;6.003554;0.061000;-0.055000;0.006000;0;Inexistant
4597776;141271.000;5128884.000;11.886;348;0;Inexistant;1.734029;3.312080e-02;0.667633;0.999750;0.624499;0.375252;1.535688e-04;2.495490e-04;2.012930e-04;1.862000e-09;0.000000e+00;9.603865;6.000000;0.055000;-0.055000;0.000000;0;Inexistant
4597777;141272.000;5128884.000;11.886;348;0;Inexistant;1.733911;3.281547e-02;0.667692;0.999757;0.625026;0.374732;1.493307e-04;2.427388e-04;2.334086e-04;1.160000e-10;0.000000e+00;9.600179;6.002689;0.063000;-0.055000;0.007999;0;Inexistant
4597778;141273.000;5128884.000;11.886;348;0;Inexistant;1.733711;2.723547e-02;0.667123;0.999861;0.624950;0.374911;8.536726e-05;1.387412e-04;1.488662e-04;-1.160000e-10;-0.000000e+00;9.600746;6.001320;0.063000;-0.063000;0.000000;0;Inexistant
4597779;141274.000;5128884.000;11.964;348;0;Inexistant;1.733911;3.872330e-02;0.668391;0.999601;0.624545;0.375056;2.454517e-04;3.989430e-04;7.730697e-05;1.160000e-10;-0.000000e+00;9.601175;6.000193;0.085000;-0.016999;0.068001;0;Inexistant
4598286;141269.000;5128885.000;12.048;348;0;Inexistant;1.734136;3.169724e-02;0.667544;0.999781;0.624902;0.374879;1.345824e-04;2.187422e-04;3.510440e-04;1.160000e-10;0.000000e+00;9.602441;6.002687;0.063000;0.000000;0.063000;0;Inexistant
4598287;141270.000;5128885.000;12.048;348;0;Inexistant;1.733898;2.934263e-02;0.667301;0.999826;0.624886;0.374940;1.067596e-04;1.735093e-04;2.297606e-04;1.862000e-09;1.000000e-12;9.601746;6.001667;0.063000;-0.046000;0.016999;0;Inexistant
4598288;141271.000;5128885.000;11.886;348;0;Inexistant;1.734438;4.198984e-02;0.668995;0.999491;0.624978;0.374513;3.129343e-04;5.088298e-04;4.140930e-04;1.863000e-09;-1.000000e-12;9.600237;6.004820;0.085000;0.000000;0.085000;0;Inexistant
4598289;141272.000;5128885.000;11.886;348;0;Inexistant;1.734843;4.202644e-02;0.668867;0.999490;0.624224;0.375266;3.138411e-04;5.100683e-04;5.075910e-04;-1.160000e-10;0.000000e+00;9.606919;6.001766;0.085000;-0.085000;0.000000;0;Inexistant
4598290;141273.000;5128885.000;11.886;348;0;Inexistant;1.734119;3.399702e-02;0.667729;0.999730;0.624446;0.375284;1.660884e-04;2.698912e-04;2.347285e-04;-1.862000e-09;0.000000e+00;9.604439;6.000042;0.068001;-0.068001;0.000000;0;Inexistant
4598291;141274.000;5128885.000;11.964;348;0;Inexistant;1.734844;5.152241e-02;0.670844;0.999059;0.624398;0.374662;5.784471e-04;9.407164e-04;3.555449e-04;1.863000e-09;-1.000000e-12;9.600812;6.003755;0.093000;-0.093000;0.000000;0;Inexistant
4598799;141270.000;5128886.000;12.184;348;0;Inexistant;1.735703;5.200764e-02;0.670919;0.999032;0.624163;0.374869;5.950100e-04;9.675446e-04;7.956511e-04;1.862000e-09;4.000000e-12;9.606631;6.005398;0.139001;-0.054001;0.085000;0;Inexistant
4598800;141271.000;5128886.000;12.115;348;0;Inexistant;1.736602;5.143118e-02;0.670677;0.999064;0.623578;0.375487;5.755516e-04;9.355297e-04;1.218717e-03;-1.160000e-10;-0.000000e+00;9.615444;6.004974;0.129001;-0.129001;0.000000;0;Inexistant
4598801;141272.000;5128886.000;12.115;348;0;Inexistant;1.735119;5.800862e-02;0.672464;0.998656;0.623920;0.374736;8.259993e-04;1.343577e-03;2.524043e-04;1.863000e-09;1.000000e-12;9.600391;6.002779;0.129001;-0.129001;0.000000;0;Inexistant
4598802;141273.000;5128886.000;12.115;348;0;Inexistant;1.735351;4.611631e-02;0.669512;0.999326;0.623566;0.375760;4.148325e-04;6.740673e-04;6.084042e-04;1.160000e-10;0.000000e+00;9.611684;6.000000;0.093000;-0.093000;0.000000;0;Inexistant
4598803;141274.000;5128886.000;12.025;348;0;Inexistant;1.735351;4.611631e-02;0.669512;0.999326;0.623566;0.375760;4.148325e-04;6.740673e-04;6.084042e-04;-1.160000e-10;0.000000e+00;9.611684;6.000000;0.093000;0.000000;0.093000;0;Inexistant
4599311;141270.000;5128887.000;12.184;348;0;Inexistant;1.735204;4.862490e-02;0.670098;0.999210;0.623919;0.375290;4.862637e-04;7.904217e-04;5.387273e-04;-1.862000e-09;-2.000000e-12;9.607403;6.001836;0.139001;-0.010000;0.129001;0;Inexistant
4599312;141271.000;5128887.000;12.184;348;0;Inexistant;1.737092;5.415005e-02;0.671357;0.998908;0.623607;0.375301;6.718238e-04;1.092245e-03;1.439675e-03;-1.861000e-09;-7.000000e-12;9.616138;6.007191;0.135000;-0.006000;0.129001;0;Inexistant
4599313;141272.000;5128887.000;12.115;348;0;Inexistant;1.737984;5.776870e-02;0.672094;0.998674;0.622209;0.376465;8.162995e-04;1.326374e-03;1.592313e-03;1.860000e-09;5.000000e-12;9.626577;6.002509;0.135000;-0.135000;0.000000;0;Inexistant
4599314;141273.000;5128887.000;12.115;348;0;Inexistant;1.736752;6.602240e-02;0.674769;0.998017;0.622484;0.375533;1.219118e-03;1.982834e-03;6.530572e-04;-1.862000e-09;-2.000000e-12;9.610360;6.001350;0.135000;-0.135000;0.000000;0;Inexistant
4599315;141274.000;5128887.000;12.025;348;0;Inexistant;1.735394;6.374927e-02;0.674144;0.998215;0.623353;0.374863;1.096942e-03;1.784639e-03;1.161091e-04;-1.863000e-09;0.000000e+00;9.600058;6.001354;0.135000;-0.042000;0.093000;0;Inexistant
4599824;141271.000;5128888.000;12.184;348;0;Inexistant;1.735057;5.624954e-02;0.671993;0.998775;0.624046;0.374730;7.529995e-04;1.224750e-03;2.912820e-04;-1.160000e-10;-0.000000e+00;9.600716;6.003043;0.135000;-0.006000;0.129001;0;Inexistant
4599825;141272.000;5128888.000;12.115;348;0;Inexistant;1.736439;5.811424e-02;0.672637;0.998649;0.624733;0.373916;8.302759e-04;1.351220e-03;1.160835e-03;1.160000e-10;0.000000e+00;9.602808;6.012167;0.135000;0.000000;0.135000;0;Inexistant
4599826;141273.000;5128888.000;12.115;348;0;Inexistant;1.736741;6.613161e-02;0.674999;0.998007;0.623575;0.374432;1.224693e-03;1.993264e-03;8.456577e-04;1.160000e-10;0.000000e+00;9.603737;6.007793;0.135000;0.000000;0.135000;0;Inexistant
5426783;141668.000;5129317.000;13.124;419;94;Commun;1.735292;2.667738e-02;0.667287;0.999870;0.626142;0.373728;8.019040e-05;1.304219e-04;1.282745e-03;1.160000e-10;0.000000e+00;9.602558;6.013817;0.146000;-0.067000;0.079000;0;Abondant
5426784;141669.000;5129317.000;13.127;419;94;Commun;1.735252;2.924581e-02;0.667521;0.999828;0.626183;0.373645;1.056557e-04;1.718518e-04;1.249800e-03;-1.160000e-10;-0.000000e+00;9.601608;6.014014;0.120000;-0.070000;0.050000;0;Abondant
5426785;141670.000;5129317.000;13.136;419;94;Commun;1.734597;3.617174e-02;0.668198;0.999675;0.625516;0.374159;1.999742e-04;3.251913e-04;6.840545e-04;-1.160000e-10;-0.000000e+00;9.600110;6.008144;0.108001;-0.094001;0.014000;0;Abondant
5426973;141667.000;5129318.000;13.075;419;94;Commun;1.733488;2.163753e-02;0.666726;0.999930;0.624946;0.374985;4.280403e-05;6.956019e-05;4.906360e-05;1.863000e-09;0.000000e+00;9.600353;6.000368;0.037999;-0.016999;0.021000;0;Abondant
5426974;141668.000;5129318.000;13.083;419;94;Commun;1.733524;1.918515e-02;0.666588;0.999952;0.624889;0.375062;2.983723e-05;4.848509e-05;6.852241e-05;1.160000e-10;0.000000e+00;9.601135;6.000113;0.039000;-0.016999;0.022000;0;Abondant
5426975;141669.000;5129318.000;13.084;419;94;Commun;1.733620;1.305322e-02;0.666385;0.999985;0.624957;0.375028;9.397076e-06;1.527013e-05;1.508762e-04;-1.160000e-10;-0.000000e+00;9.601665;6.000771;0.050000;-0.029000;0.021000;0;Abondant
5426976;141670.000;5129318.000;13.111;419;94;Commun;1.733642;2.016755e-02;0.666657;0.999944;0.625007;0.374937;3.465821e-05;5.632373e-05;1.548175e-04;-1.160000e-10;-0.000000e+00;9.601001;6.001233;0.053000;-0.030000;0.023001;0;Abondant
5426977;141671.000;5129318.000;13.108;419;94;Commun;1.733624;1.881537e-02;0.666603;0.999954;0.625067;0.374887;2.814307e-05;4.573695e-05;1.605773e-04;1.160000e-10;0.000000e+00;9.600677;6.001504;0.051001;-0.032001;0.019000;0;Abondant
5427165;141667.000;5129319.000;13.062;419;94;Commun;1.733539;1.815973e-02;0.666545;0.999959;0.624905;0.375054;2.530380e-05;4.111835e-05;8.333411e-05;-1.863000e-09;-0.000000e+00;9.601215;6.000241;0.048000;-0.030001;0.018000;0;Abondant
5427166;141668.000;5129319.000;13.102;419;94;Commun;1.743148;9.439994e-02;0.688030;0.994159;0.621518;0.372640;3.576662e-03;5.841408e-03;2.515515e-03;1.160000e-10;1.000000e-12;9.605879;6.026340;0.346999;-0.285999;0.061000;0;Abondant
5427167;141669.000;5129319.000;13.097;419;94;Commun;1.744035;9.914337e-02;0.690882;0.993221;0.620931;0.372290;4.147592e-03;6.779197e-03;2.519561e-03;-1.160000e-10;-0.000000e+00;9.603193;6.028023;0.346999;-0.332000;0.014999;0;Abondant
5427168;141670.000;5129319.000;13.102;419;94;Commun;1.744633;9.475940e-02;0.688085;0.994092;0.620566;0.373526;3.619156e-03;5.907845e-03;3.164734e-03;-1.160000e-10;-1.000000e-12;9.618886;6.025984;0.349000;-0.328000;0.021000;0;Abondant
5427169;141671.000;5129319.000;13.090;419;94;Commun;1.733913;2.875770e-02;0.667278;0.999837;0.625068;0.374768;1.004939e-04;1.633422e-04;2.768688e-04;1.160000e-10;0.000000e+00;9.600879;6.002774;0.088000;-0.032000;0.056001;0;Abondant
5427170;141672.000;5129319.000;13.070;419;94;Commun;1.734218;2.818661e-02;0.667265;0.999846;0.625288;0.374558;9.461647e-05;1.538081e-04;4.969636e-04;1.160000e-10;0.000000e+00;9.601379;6.005104;0.088000;-0.037001;0.051000;0;Abondant
5427351;141667.000;5129320.000;13.075;419;94;Commun;1.734582;1.816386e-02;0.666720;0.999959;0.625891;0.374068;2.531187e-05;4.115642e-05;8.661670e-04;1.160000e-10;0.000000e+00;9.601165;6.009678;0.112000;-0.063001;0.049000;0;Abondant
5427352;141668.000;5129320.000;13.123;419;94;Commun;1.734723;2.486286e-02;0.667094;0.999894;0.625839;0.374056;6.492104e-05;1.055649e-04;9.103345e-04;1.160000e-10;0.000000e+00;9.601495;6.010002;0.109000;-0.046000;0.063000;0;Abondant
5427353;141669.000;5129320.000;13.110;419;94;Commun;1.734760;2.482423e-02;0.667082;0.999895;0.625790;0.374105;6.462004e-05;1.050722e-04;9.224568e-04;-1.160000e-10;-0.000000e+00;9.601990;6.009838;0.101000;-0.078000;0.023000;0;Abondant
5427354;141670.000;5129320.000;13.085;419;94;Commun;1.735224;2.782199e-02;0.667340;0.999852;0.625891;0.373961;9.097126e-05;1.479363e-04;1.190213e-03;1.160000e-10;0.000000e+00;9.603455;6.012141;0.145000;-0.049999;0.095000;0;Abondant
5427355;141671.000;5129320.000;13.090;419;94;Commun;1.734994;2.911920e-02;0.667465;0.999830;0.625929;0.373901;1.042990e-04;1.696181e-04;1.055218e-03;-1.160000e-10;-0.000000e+00;9.601702;6.011614;0.127000;-0.065000;0.062000;0;Abondant
5427356;141672.000;5129320.000;13.067;419;94;Commun;1.734916;2.518425e-02;0.667189;0.999890;0.626244;0.373647;6.746149e-05;1.097236e-04;1.093901e-03;-1.160000e-10;-0.000000e+00;9.600123;6.013069;0.107000;-0.069000;0.038000;0;Abondant
5427537;141667.000;5129321.000;13.096;419;94;Commun;1.734260;2.268743e-02;0.666798;0.999920;0.624995;0.374925;4.934163e-05;8.018783e-05;4.989821e-04;1.160000e-10;0.000000e+00;9.604213;6.003357;0.096001;-0.035001;0.061000;0;Abondant
5427538;141668.000;5129321.000;13.107;419;94;Commun;1.866863;1.825343e-02;0.679455;0.999957;0.714145;0.285812;2.502418e-05;4.289722e-05;6.865322e-05;2.593000e-09;2.675000e-09;9.801346;7.000000;0.029000;-0.029000;0.000000;1;Abondant
5427539;141669.000;5129321.000;13.126;419;94;Commun;1.733435;2.275209e-02;0.666791;0.999919;0.624934;0.374986;4.976589e-05;8.087431e-05;1.177932e-05;-1.160000e-10;0.000000e+00;9.600002;6.000140;0.029000;-0.029000;0.000000;0;Abondant
5427540;141670.000;5129321.000;13.116;419;94;Commun;1.733401;1.487039e-02;0.666434;0.999977;0.624952;0.375025;1.389345e-05;2.257682e-05;2.032109e-05;1.160000e-10;0.000000e+00;9.600390;6.000000;0.017000;-0.017000;0.000000;0;Abondant
5427541;141671.000;5129321.000;13.110;419;94;Commun;1.733401;1.487039e-02;0.666434;0.999977;0.624952;0.375025;1.389345e-05;2.257682e-05;2.032109e-05;-1.160000e-10;0.000000e+00;9.600390;6.000000;0.017000;0.000000;0.017000;0;Abondant
5427719;141668.000;5129322.000;13.041;419;94;Commun;1.741783;7.744478e-02;0.678986;0.996793;0.620517;0.376276;1.971162e-03;3.206945e-03;2.659948e-03;-1.859000e-09;-1.200000e-11;9.635348;6.009796;0.257000;-0.088000;0.169000;0;Abondant
5427720;141669.000;5129322.000;13.092;419;94;Commun;1.739998;6.849003e-02;0.675274;0.997787;0.620281;0.377506;1.362377e-03;2.213464e-03;2.011060e-03;-1.859000e-09;0.000000e+00;9.638643;6.000000;0.169000;0.000000;0.169000;0;Abondant
5427721;141670.000;5129322.000;13.082;419;94;Commun;1.742715;7.200664e-02;0.677131;0.997424;0.623122;0.374302;1.582005e-03;2.575937e-03;3.949322e-03;-1.859000e-09;-1.900000e-11;9.632553;6.027071;0.215000;0.000000;0.215000;0;Abondant
13178793;148203.000;5134596.000;13.075;375;5;Rare;1.734528;4.481316e-02;0.669379;0.999381;0.624253;0.375128;3.805349e-04;6.185559e-04;2.848125e-04;1.160000e-10;0.000000e+00;9.603717;6.001093;0.112000;-0.052999;0.059000;0;Commun
13178794;148204.000;5134596.000;12.843;375;5;Rare;1.735881;4.627836e-02;0.669489;0.999319;0.623254;0.376064;4.192722e-04;6.811567e-04;8.526387e-04;-1.160000e-10;-0.000000e+00;9.616380;6.000000;0.164001;-0.111000;0.053000;0;Commun
13178795;148205.000;5134596.000;12.703;375;5;Rare;1.734635;4.275757e-02;0.669117;0.999463;0.624910;0.374553;3.304314e-04;5.372764e-04;5.029129e-04;-1.863000e-09;2.000000e-12;9.601390;6.005165;0.105000;-0.075001;0.030000;0;Commun
13178796;148206.000;5134596.000;12.733;375;5;Rare;1.734220;3.552666e-02;0.667980;0.999692;0.624771;0.374921;1.895142e-04;3.080339e-04;3.365731e-04;-1.862000e-09;2.000000e-12;9.602623;6.002399;0.099999;-0.084000;0.016000;0;Commun
13179304;148202.000;5134597.000;13.206;375;5;Rare;1.734074;4.072467e-02;0.668745;0.999536;0.624765;0.374771;2.855031e-04;4.641405e-04;1.842187e-04;-1.863000e-09;-0.000000e+00;9.600006;6.002206;0.079000;0.000000;0.079000;0;Commun
13179305;148203.000;5134597.000;13.111;375;5;Rare;1.734551;3.887171e-02;0.668483;0.999596;0.624941;0.374655;2.482493e-04;4.035909e-04;5.176576e-04;-1.862000e-09;-2.000000e-12;9.602323;6.004760;0.112000;-0.000999;0.111000;0;Commun
13179306;148204.000;5134597.000;12.979;375;5;Rare;1.736113;3.874242e-02;0.668746;0.999600;0.626541;0.373059;2.456352e-04;3.997321e-04;1.712790e-03;1.862000e-09;4.000000e-12;9.601564;6.019612;0.146001;-0.059000;0.087001;0;Commun
13179307;148205.000;5134597.000;12.917;375;5;Rare;1.735266;4.025620e-02;0.668528;0.999552;0.623971;0.375581;2.758405e-04;4.482041e-04;7.313195e-04;-1.160000e-10;-0.000000e+00;9.611492;6.001597;0.130000;-0.112000;0.018000;0;Commun
