id_mbes;X;Y;Z;Nbrs_Moules;Classe;id_moules
51431868;190872.000;5163229.000;12.952;4;Rare;576
51430482;190873.000;5163226.000;12.722;4;Rare;576
51430483;190874.000;5163226.000;12.505;4;Rare;576
51430943;190873.000;5163227.000;12.952;4;Rare;576
51430944;190874.000;5163227.000;12.630;4;Rare;576
51431406;190873.000;5163228.000;12.952;4;Rare;576
51431407;190874.000;5163228.000;12.630;4;Rare;576
51431869;190873.000;5163229.000;12.952;4;Rare;576
51431870;190874.000;5163229.000;12.630;4;Rare;576
51432335;190873.000;5163230.000;13.233;4;Rare;576
51430023;190875.000;5163225.000;12.505;4;Rare;576
51430484;190875.000;5163226.000;12.505;4;Rare;576
51430485;190876.000;5163226.000;12.505;4;Rare;576
51430945;190875.000;5163227.000;12.630;4;Rare;576
51430946;190876.000;5163227.000;12.630;4;Rare;576
51431408;190875.000;5163228.000;12.630;4;Rare;576
51431409;190876.000;5163228.000;12.630;4;Rare;576
51431871;190875.000;5163229.000;12.630;4;Rare;576
124222360;268050.000;5191386.000;25.330;0;Inexistant;577
124222590;268047.000;5191389.000;25.292;0;Inexistant;577
124222591;268050.000;5191389.000;25.162;0;Inexistant;577
95988645;246051.000;5179889.000;14.305;1;Inexistant;581
95988646;246052.000;5179889.000;14.441;1;Inexistant;581
95988647;246053.000;5179889.000;14.762;1;Inexistant;581
95988867;246051.000;5179890.000;14.038;1;Inexistant;581
95988868;246052.000;5179890.000;13.982;1;Inexistant;581
95988869;246053.000;5179890.000;14.600;1;Inexistant;581
95989092;246050.000;5179891.000;13.694;1;Inexistant;581
95989093;246051.000;5179891.000;13.810;1;Inexistant;581
95989094;246052.000;5179891.000;14.155;1;Inexistant;581
95989095;246053.000;5179891.000;14.204;1;Inexistant;581
95989315;246051.000;5179892.000;12.948;1;Inexistant;581
95989316;246052.000;5179892.000;13.029;1;Inexistant;581
95989317;246053.000;5179892.000;13.418;1;Inexistant;581
95989456;246051.000;5179893.000;13.273;1;Inexistant;581
95989457;246052.000;5179893.000;12.836;1;Inexistant;581
95989458;246053.000;5179893.000;13.281;1;Inexistant;581
95989678;246053.000;5179894.000;13.553;1;Inexistant;581
95988648;246054.000;5179889.000;14.747;1;Inexistant;581
95988649;246055.000;5179889.000;14.671;1;Inexistant;581
95988870;246054.000;5179890.000;14.520;1;Inexistant;581
95988871;246055.000;5179890.000;14.664;1;Inexistant;581
95989096;246054.000;5179891.000;14.323;1;Inexistant;581
95989097;246055.000;5179891.000;14.470;1;Inexistant;581
95989318;246054.000;5179892.000;14.142;1;Inexistant;581
95989319;246055.000;5179892.000;14.244;1;Inexistant;581
95989459;246054.000;5179893.000;13.749;1;Inexistant;581
95989460;246055.000;5179893.000;14.024;1;Inexistant;581
133897509;256861.000;5194133.000;16.818;0;Inexistant;594
133897510;256862.000;5194133.000;16.765;0;Inexistant;594
133897942;256861.000;5194134.000;16.808;0;Inexistant;594
133897943;256862.000;5194134.000;16.780;0;Inexistant;594
133898374;256860.000;5194135.000;16.926;0;Inexistant;594
133898375;256861.000;5194135.000;16.863;0;Inexistant;594
133898376;256862.000;5194135.000;16.823;0;Inexistant;594
133897511;256863.000;5194133.000;16.724;0;Inexistant;594
133897512;256864.000;5194133.000;16.667;0;Inexistant;594
133897944;256863.000;5194134.000;16.763;0;Inexistant;594
133897945;256864.000;5194134.000;16.736;0;Inexistant;594
133897946;256865.000;5194134.000;16.702;0;Inexistant;594
133898377;256863.000;5194135.000;16.767;0;Inexistant;594
133898378;256864.000;5194135.000;16.760;0;Inexistant;594
133898379;256865.000;5194135.000;16.731;0;Inexistant;594
133898807;256860.000;5194136.000;16.963;0;Inexistant;594
133898808;256861.000;5194136.000;16.937;0;Inexistant;594
133898809;256862.000;5194136.000;16.880;0;Inexistant;594
133899241;256861.000;5194137.000;16.949;0;Inexistant;594
133899242;256862.000;5194137.000;16.947;0;Inexistant;594
133899675;256862.000;5194138.000;16.976;0;Inexistant;594
133898810;256863.000;5194136.000;16.843;0;Inexistant;594
133898811;256864.000;5194136.000;16.750;0;Inexistant;594
133898812;256865.000;5194136.000;16.724;0;Inexistant;594
133899243;256863.000;5194137.000;16.890;0;Inexistant;594
133899244;256864.000;5194137.000;16.830;0;Inexistant;594
133899245;256865.000;5194137.000;16.796;0;Inexistant;594
133899676;256863.000;5194138.000;16.939;0;Inexistant;594
131921975;256478.000;5193802.000;12.723;0;Inexistant;599
131921976;256479.000;5193802.000;12.867;0;Inexistant;599
131921977;256480.000;5193802.000;12.995;0;Inexistant;599
131922314;256477.000;5193803.000;12.412;0;Inexistant;599
131922315;256478.000;5193803.000;12.579;0;Inexistant;599
131922316;256479.000;5193803.000;12.712;0;Inexistant;599
131922317;256480.000;5193803.000;12.836;0;Inexistant;599
131922653;256477.000;5193804.000;12.277;0;Inexistant;599
131922654;256478.000;5193804.000;12.419;0;Inexistant;599
131922655;256479.000;5193804.000;12.544;0;Inexistant;599
131922656;256480.000;5193804.000;12.671;0;Inexistant;599
131922994;256477.000;5193805.000;12.129;0;Inexistant;599
131922995;256478.000;5193805.000;12.252;0;Inexistant;599
131922996;256479.000;5193805.000;12.387;0;Inexistant;599
131922997;256480.000;5193805.000;12.525;0;Inexistant;599
131923336;256477.000;5193806.000;11.941;0;Inexistant;599
131923337;256478.000;5193806.000;12.058;0;Inexistant;599
131923338;256479.000;5193806.000;12.178;0;Inexistant;599
131923339;256480.000;5193806.000;12.334;0;Inexistant;599
131922318;256481.000;5193803.000;12.990;0;Inexistant;599
131922657;256481.000;5193804.000;12.795;0;Inexistant;599
131922658;256482.000;5193804.000;12.967;0;Inexistant;599
131922998;256481.000;5193805.000;12.633;0;Inexistant;599
131922999;256482.000;5193805.000;12.796;0;Inexistant;599
131923340;256481.000;5193806.000;12.477;0;Inexistant;599
131923680;256478.000;5193807.000;11.886;0;Inexistant;599
131923681;256479.000;5193807.000;11.980;0;Inexistant;599
131923682;256480.000;5193807.000;12.122;0;Inexistant;599
131923683;256481.000;5193807.000;12.316;0;Inexistant;599
116463923;256595.000;5189578.000;12.741;2;Inexistant;604
116464359;256595.000;5189579.000;12.565;2;Inexistant;604
116464785;256595.000;5189580.000;12.406;2;Inexistant;604
116465202;256595.000;5189581.000;12.271;2;Inexistant;604
116463481;256596.000;5189577.000;12.851;2;Inexistant;604
116463482;256597.000;5189577.000;12.843;2;Inexistant;604
116463483;256598.000;5189577.000;12.821;2;Inexistant;604
116463484;256599.000;5189577.000;12.820;2;Inexistant;604
116463924;256596.000;5189578.000;12.744;2;Inexistant;604
116463925;256597.000;5189578.000;12.725;2;Inexistant;604
116463926;256598.000;5189578.000;12.679;2;Inexistant;604
116463927;256599.000;5189578.000;12.682;2;Inexistant;604
116463928;256600.000;5189578.000;12.669;2;Inexistant;604
116464360;256596.000;5189579.000;12.548;2;Inexistant;604
116464361;256597.000;5189579.000;12.545;2;Inexistant;604
116464362;256598.000;5189579.000;12.550;2;Inexistant;604
116464363;256599.000;5189579.000;12.564;2;Inexistant;604
116464364;256600.000;5189579.000;12.546;2;Inexistant;604
116464786;256596.000;5189580.000;12.413;2;Inexistant;604
116464787;256597.000;5189580.000;12.418;2;Inexistant;604
116464788;256598.000;5189580.000;12.417;2;Inexistant;604
116465203;256596.000;5189581.000;12.261;2;Inexistant;604
116465204;256597.000;5189581.000;12.229;2;Inexistant;604
116465205;256598.000;5189581.000;12.246;2;Inexistant;604
116465613;256596.000;5189582.000;12.157;2;Inexistant;604
116465614;256597.000;5189582.000;12.092;2;Inexistant;604
116465615;256598.000;5189582.000;12.135;2;Inexistant;604
116464789;256599.000;5189580.000;12.411;2;Inexistant;604
116464790;256600.000;5189580.000;12.410;2;Inexistant;604
116465206;256599.000;5189581.000;12.296;2;Inexistant;604
116465207;256600.000;5189581.000;12.284;2;Inexistant;604
116465616;256599.000;5189582.000;12.156;2;Inexistant;604
193137720;286234.210;5203529.400;9.625;14;Commun;617
193137963;286231.000;5203532.000;9.296;14;Commun;617
193137964;286232.000;5203532.000;9.319;14;Commun;617
193138044;286232.000;5203533.000;9.286;14;Commun;617
193138045;286233.000;5203533.000;9.228;14;Commun;617
193138046;286234.070;5203532.530;9.291;14;Commun;617
193138131;286233.000;5203534.000;9.165;14;Commun;617
193138132;286234.000;5203534.000;9.085;14;Commun;617
193138133;286235.000;5203534.000;9.065;14;Commun;617
40382416;171632.000;5152721.000;12.288;1;Inexistant;622
40381905;171633.000;5152720.000;12.265;1;Inexistant;622
40381906;171634.000;5152720.000;12.218;1;Inexistant;622
40382417;171633.000;5152721.000;12.194;1;Inexistant;622
40382418;171634.000;5152721.000;12.112;1;Inexistant;622
40382419;171635.000;5152721.000;12.114;1;Inexistant;622
40382420;171636.000;5152721.000;12.062;1;Inexistant;622
40382927;171631.000;5152722.000;12.320;1;Inexistant;622
40382928;171632.000;5152722.000;12.184;1;Inexistant;622
40383439;171631.000;5152723.000;12.293;1;Inexistant;622
40383440;171632.000;5152723.000;12.148;1;Inexistant;622
40383951;171631.000;5152724.000;12.131;1;Inexistant;622
40383952;171632.000;5152724.000;12.088;1;Inexistant;622
40382929;171633.000;5152722.000;12.119;1;Inexistant;622
40382930;171634.000;5152722.000;12.059;1;Inexistant;622
40383441;171633.000;5152723.000;12.074;1;Inexistant;622
40383442;171634.000;5152723.000;12.028;1;Inexistant;622
40383953;171633.000;5152724.000;12.017;1;Inexistant;622
40383954;171634.000;5152724.000;11.959;1;Inexistant;622
40384464;171632.000;5152725.000;12.030;1;Inexistant;622
40384465;171633.000;5152725.000;11.944;1;Inexistant;622
40384466;171634.000;5152725.000;11.909;1;Inexistant;622
40382931;171635.000;5152722.000;12.059;1;Inexistant;622
40382932;171636.000;5152722.000;11.989;1;Inexistant;622
40383443;171635.000;5152723.000;11.950;1;Inexistant;622
40383444;171636.000;5152723.000;11.928;1;Inexistant;622
40383955;171635.000;5152724.000;11.896;1;Inexistant;622
40383956;171636.000;5152724.000;11.878;1;Inexistant;622
40384467;171635.000;5152725.000;11.861;1;Inexistant;622
184073609;282799.000;5201319.000;11.089;14;Commun;628
184073872;282799.000;5201320.000;10.969;14;Commun;628
184074237;282799.000;5201321.000;10.953;14;Commun;628
184073248;282800.000;5201318.000;11.409;14;Commun;628
184073249;282801.000;5201318.000;11.368;14;Commun;628
184073250;282802.000;5201318.000;11.318;14;Commun;628
184073251;282803.000;5201318.000;11.185;14;Commun;628
184073610;282800.000;5201319.000;11.185;14;Commun;628
184073611;282801.000;5201319.000;11.461;14;Commun;628
184073873;282800.000;5201320.000;11.040;14;Commun;628
184073874;282801.000;5201320.000;11.193;14;Commun;628
184074238;282800.000;5201321.000;10.994;14;Commun;628
184074239;282801.000;5201321.000;11.047;14;Commun;628
184073612;282802.000;5201319.000;11.405;14;Commun;628
184073613;282803.000;5201319.000;11.240;14;Commun;628
184073875;282802.000;5201320.000;11.417;14;Commun;628
184073876;282803.000;5201320.000;11.403;14;Commun;628
184074240;282802.000;5201321.000;11.187;14;Commun;628
184074241;282803.000;5201321.000;11.227;14;Commun;628
184073614;282804.000;5201319.000;11.266;14;Commun;628
184073877;282804.000;5201320.000;11.331;14;Commun;628
184074242;282804.000;5201321.000;11.189;14;Commun;628
184074505;282800.000;5201322.000;10.994;14;Commun;628
184074506;282801.000;5201322.000;11.025;14;Commun;628
184074507;282802.000;5201322.000;11.097;14;Commun;628
184074508;282803.000;5201322.000;11.159;14;Commun;628
184074776;282802.000;5201323.000;11.053;14;Commun;628
200635551;282588.000;5205765.000;7.984;40;Commun;629
200636063;282588.000;5205766.000;8.029;40;Commun;629
200636574;282587.000;5205767.000;8.018;40;Commun;629
200636575;282588.000;5205767.000;8.035;40;Commun;629
200635552;282589.000;5205765.000;7.990;40;Commun;629
200635553;282590.000;5205765.000;7.932;40;Commun;629
200636064;282589.000;5205766.000;7.988;40;Commun;629
200636065;282590.000;5205766.000;7.957;40;Commun;629
200636576;282589.000;5205767.000;7.997;40;Commun;629
200636577;282590.000;5205767.000;7.965;40;Commun;629
200637087;282588.000;5205768.000;7.979;40;Commun;629
200637599;282588.000;5205769.000;7.933;40;Commun;629
200637088;282589.000;5205768.000;7.958;40;Commun;629
200637089;282590.000;5205768.000;7.929;40;Commun;629
200637600;282589.000;5205769.000;7.923;40;Commun;629
200637601;282590.000;5205769.000;7.902;40;Commun;629
200638112;282589.000;5205770.000;7.920;40;Commun;629
200638113;282590.000;5205770.000;7.904;40;Commun;629
200635554;282591.000;5205765.000;7.929;40;Commun;629
200636066;282591.000;5205766.000;7.965;40;Commun;629
200636067;282592.000;5205766.000;7.954;40;Commun;629
200636578;282591.000;5205767.000;7.983;40;Commun;629
200636579;282592.000;5205767.000;7.973;40;Commun;629
200637090;282591.000;5205768.000;7.927;40;Commun;629
200637091;282592.000;5205768.000;7.930;40;Commun;629
200637602;282591.000;5205769.000;7.894;40;Commun;629
200637603;282592.000;5205769.000;7.915;40;Commun;629
200638114;282591.000;5205770.000;7.902;40;Commun;629
70930140;221706.000;5170838.000;14.050;1;Inexistant;632
70930246;221705.000;5170839.000;14.005;1;Inexistant;632
70930247;221706.000;5170839.000;14.005;1;Inexistant;632
70930035;221707.000;5170837.000;14.013;1;Inexistant;632
70930036;221708.000;5170837.000;14.013;1;Inexistant;632
70930141;221707.000;5170838.000;14.013;1;Inexistant;632
70930142;221708.000;5170838.000;14.013;1;Inexistant;632
70930143;221709.000;5170838.000;14.013;1;Inexistant;632
70930248;221707.000;5170839.000;13.984;1;Inexistant;632
70930249;221708.000;5170839.000;13.984;1;Inexistant;632
70930250;221709.000;5170839.000;13.981;1;Inexistant;632
70930251;221710.000;5170839.000;13.981;1;Inexistant;632
70930357;221705.000;5170840.000;14.005;1;Inexistant;632
70930358;221706.000;5170840.000;14.005;1;Inexistant;632
70930468;221705.000;5170841.000;14.005;1;Inexistant;632
70930469;221706.000;5170841.000;14.005;1;Inexistant;632
70930580;221706.000;5170842.000;13.942;1;Inexistant;632
70930359;221707.000;5170840.000;13.984;1;Inexistant;632
70930360;221708.000;5170840.000;13.984;1;Inexistant;632
70930361;221709.000;5170840.000;13.981;1;Inexistant;632
70930470;221707.000;5170841.000;13.984;1;Inexistant;632
70930471;221708.000;5170841.000;13.984;1;Inexistant;632
70930472;221709.000;5170841.000;13.981;1;Inexistant;632
70930581;221707.000;5170842.000;14.055;1;Inexistant;632
70930582;221708.000;5170842.000;14.055;1;Inexistant;632
70930583;221709.000;5170842.000;13.839;1;Inexistant;632
70930362;221710.000;5170840.000;13.981;1;Inexistant;632
70930473;221710.000;5170841.000;13.981;1;Inexistant;632
94242;137574.916;5126203.756;7.808;3;Inexistant;633
94334;137571.763;5126205.077;7.814;3;Inexistant;633
94403;137573.793;5126205.801;7.830;3;Inexistant;633
94500;137575.822;5126206.525;7.823;3;Inexistant;633
30614583;162636.000;5145697.000;8.342;0;Inexistant;638
30614389;162637.000;5145696.000;8.734;0;Inexistant;638
30614390;162638.000;5145696.000;8.516;0;Inexistant;638
30614391;162639.000;5145696.000;8.446;0;Inexistant;638
30614584;162637.000;5145697.000;8.516;0;Inexistant;638
30614585;162638.000;5145697.000;8.718;0;Inexistant;638
30614586;162639.000;5145697.000;8.864;0;Inexistant;638
30614587;162640.000;5145697.000;8.677;0;Inexistant;638
30614775;162636.000;5145698.000;8.207;0;Inexistant;638
30614966;162636.000;5145699.000;8.226;0;Inexistant;638
30615155;162636.000;5145700.000;8.237;0;Inexistant;638
30614776;162637.000;5145698.000;8.211;0;Inexistant;638
30614777;162638.000;5145698.000;8.359;0;Inexistant;638
30614778;162639.000;5145698.000;8.456;0;Inexistant;638
30614967;162637.000;5145699.000;8.163;0;Inexistant;638
30614968;162638.000;5145699.000;8.153;0;Inexistant;638
30614969;162639.000;5145699.000;8.227;0;Inexistant;638
30615156;162637.000;5145700.000;8.245;0;Inexistant;638
30615157;162638.000;5145700.000;8.145;0;Inexistant;638
30615158;162639.000;5145700.000;8.138;0;Inexistant;638
30615345;162637.000;5145701.000;8.198;0;Inexistant;638
30615346;162638.000;5145701.000;8.278;0;Inexistant;638
30615347;162639.000;5145701.000;8.162;0;Inexistant;638
30614779;162640.000;5145698.000;8.656;0;Inexistant;638
30614970;162640.000;5145699.000;8.360;0;Inexistant;638
30615159;162640.000;5145700.000;8.151;0;Inexistant;638
216386200;275837.000;5209574.000;6.772;1;Inexistant;642
216385689;275838.000;5209573.000;6.768;1;Inexistant;642
216385690;275839.000;5209573.000;6.541;1;Inexistant;642
216385691;275840.000;5209573.000;6.479;1;Inexistant;642
216386201;275838.000;5209574.000;6.610;1;Inexistant;642
216386202;275839.000;5209574.000;6.496;1;Inexistant;642
216386203;275840.000;5209574.000;6.451;1;Inexistant;642
216386204;275841.000;5209574.000;6.475;1;Inexistant;642
216386711;275836.000;5209575.000;6.683;1;Inexistant;642
216386712;275837.000;5209575.000;6.538;1;Inexistant;642
216387223;275836.000;5209576.000;6.492;1;Inexistant;642
216387224;275837.000;5209576.000;6.382;1;Inexistant;642
216387736;275837.000;5209577.000;6.319;1;Inexistant;642
216386713;275838.000;5209575.000;6.437;1;Inexistant;642
216386714;275839.000;5209575.000;6.466;1;Inexistant;642
216386715;275840.000;5209575.000;6.515;1;Inexistant;642
216387225;275838.000;5209576.000;6.341;1;Inexistant;642
216387226;275839.000;5209576.000;6.540;1;Inexistant;642
216387227;275840.000;5209576.000;6.725;1;Inexistant;642
216387737;275838.000;5209577.000;6.311;1;Inexistant;642
216387738;275839.000;5209577.000;6.627;1;Inexistant;642
216387739;275840.000;5209577.000;6.618;1;Inexistant;642
216388248;275837.000;5209578.000;6.335;1;Inexistant;642
216388249;275838.000;5209578.000;6.441;1;Inexistant;642
216388250;275839.000;5209578.000;6.581;1;Inexistant;642
216388251;275840.000;5209578.000;6.433;1;Inexistant;642
216386716;275841.000;5209575.000;6.612;1;Inexistant;642
216387228;275841.000;5209576.000;6.698;1;Inexistant;642
216387740;275841.000;5209577.000;6.478;1;Inexistant;642
219012689;282379.092;5209989.826;3.752;1;Inexistant;645
219012699;282378.209;5209991.281;3.416;1;Inexistant;645
219012700;282378.590;5209990.636;3.463;1;Inexistant;645
219012710;282377.893;5209991.747;3.446;1;Inexistant;645
219012721;282377.373;5209992.660;3.696;1;Inexistant;645
219012731;282376.378;5209994.358;3.920;1;Inexistant;645
219012732;282376.815;5209993.503;3.803;1;Inexistant;645
199008527;285400.300;5205313.114;4.026;3;Inexistant;649
199008506;285400.325;5205311.178;4.030;3;Inexistant;649
199008516;285400.313;5205311.592;4.027;3;Inexistant;649
199008537;285400.479;5205314.444;4.034;3;Inexistant;649
71296680;199286.000;5171078.000;10.714;2;Inexistant;85
71296919;199285.000;5171079.000;10.714;2;Inexistant;85
71296920;199286.000;5171079.000;10.714;2;Inexistant;85
71297163;199285.000;5171080.000;10.784;2;Inexistant;85
71297164;199286.000;5171080.000;10.784;2;Inexistant;85
71296442;199287.000;5171077.000;10.656;2;Inexistant;85
71296443;199288.000;5171077.000;10.656;2;Inexistant;85
71296681;199287.000;5171078.000;10.656;2;Inexistant;85
71296682;199288.000;5171078.000;10.656;2;Inexistant;85
71296444;199289.000;5171077.000;10.537;2;Inexistant;85
71296683;199289.000;5171078.000;10.537;2;Inexistant;85
71296684;199290.000;5171078.000;10.537;2;Inexistant;85
71296921;199287.000;5171079.000;10.652;2;Inexistant;85
71296922;199288.000;5171079.000;10.652;2;Inexistant;85
71296923;199289.000;5171079.000;10.537;2;Inexistant;85
71296924;199290.000;5171079.000;10.537;2;Inexistant;85
71297165;199287.000;5171080.000;10.652;2;Inexistant;85
71297166;199288.000;5171080.000;10.652;2;Inexistant;85
71297167;199289.000;5171080.000;10.537;2;Inexistant;85
71297168;199290.000;5171080.000;10.537;2;Inexistant;85
71297408;199286.000;5171081.000;10.784;2;Inexistant;85
71297652;199286.000;5171082.000;10.906;2;Inexistant;85
71297409;199287.000;5171081.000;10.652;2;Inexistant;85
71297410;199288.000;5171081.000;10.652;2;Inexistant;85
71297653;199287.000;5171082.000;10.699;2;Inexistant;85
71297654;199288.000;5171082.000;10.699;2;Inexistant;85
71297411;199289.000;5171081.000;10.537;2;Inexistant;85
71297412;199290.000;5171081.000;10.537;2;Inexistant;85
71297655;199289.000;5171082.000;10.586;2;Inexistant;85
73354930;198995.000;5171973.000;3.011;1;Inexistant;86
73355203;198995.000;5171974.000;2.983;1;Inexistant;86
73355480;198995.000;5171975.000;2.961;1;Inexistant;86
73355758;198995.000;5171976.000;2.931;1;Inexistant;86
73354657;198996.000;5171972.000;3.026;1;Inexistant;86
73354658;198997.000;5171972.000;3.036;1;Inexistant;86
73354931;198996.000;5171973.000;3.010;1;Inexistant;86
73354932;198997.000;5171973.000;3.015;1;Inexistant;86
73355204;198996.000;5171974.000;2.983;1;Inexistant;86
73355205;198997.000;5171974.000;3.009;1;Inexistant;86
73354659;198998.000;5171972.000;3.049;1;Inexistant;86
73354660;198999.000;5171972.000;3.054;1;Inexistant;86
73354933;198998.000;5171973.000;3.037;1;Inexistant;86
73354934;198999.000;5171973.000;3.038;1;Inexistant;86
73355206;198998.000;5171974.000;3.012;1;Inexistant;86
73355207;198999.000;5171974.000;3.032;1;Inexistant;86
73354935;199000.000;5171973.000;3.054;1;Inexistant;86
73355208;199000.000;5171974.000;3.042;1;Inexistant;86
73355481;198996.000;5171975.000;2.971;1;Inexistant;86
73355482;198997.000;5171975.000;2.973;1;Inexistant;86
73355483;198998.000;5171975.000;2.983;1;Inexistant;86
73355484;198999.000;5171975.000;2.994;1;Inexistant;86
73355759;198996.000;5171976.000;2.945;1;Inexistant;86
73355760;198997.000;5171976.000;2.952;1;Inexistant;86
73355761;198998.000;5171976.000;2.961;1;Inexistant;86
73355762;198999.000;5171976.000;2.981;1;Inexistant;86
73356034;198997.000;5171977.000;2.926;1;Inexistant;86
73355485;199000.000;5171975.000;3.013;1;Inexistant;86
69294960;202496.000;5170800.000;3.677;1;Inexistant;87
69295246;202495.000;5170801.000;3.674;1;Inexistant;87
69295247;202496.000;5170801.000;3.660;1;Inexistant;87
69294676;202497.000;5170799.000;3.671;1;Inexistant;87
69294677;202498.000;5170799.000;3.661;1;Inexistant;87
69294961;202497.000;5170800.000;3.662;1;Inexistant;87
69294962;202498.000;5170800.000;3.661;1;Inexistant;87
69295248;202497.000;5170801.000;3.660;1;Inexistant;87
69295249;202498.000;5170801.000;3.667;1;Inexistant;87
69294963;202499.000;5170800.000;3.670;1;Inexistant;87
69295250;202499.000;5170801.000;3.659;1;Inexistant;87
69295251;202500.000;5170801.000;3.654;1;Inexistant;87
69295534;202495.000;5170802.000;3.669;1;Inexistant;87
69295535;202496.000;5170802.000;3.656;1;Inexistant;87
69295824;202495.000;5170803.000;3.656;1;Inexistant;87
69295825;202496.000;5170803.000;3.649;1;Inexistant;87
69296116;202496.000;5170804.000;3.643;1;Inexistant;87
69295536;202497.000;5170802.000;3.653;1;Inexistant;87
69295537;202498.000;5170802.000;3.655;1;Inexistant;87
69295826;202497.000;5170803.000;3.651;1;Inexistant;87
69295827;202498.000;5170803.000;3.651;1;Inexistant;87
69296117;202497.000;5170804.000;3.648;1;Inexistant;87
69296118;202498.000;5170804.000;3.650;1;Inexistant;87
69295538;202499.000;5170802.000;3.658;1;Inexistant;87
69295539;202500.000;5170802.000;3.645;1;Inexistant;87
69295828;202499.000;5170803.000;3.654;1;Inexistant;87
69295829;202500.000;5170803.000;3.640;1;Inexistant;87
69296119;202499.000;5170804.000;3.643;1;Inexistant;87
