        id           X            Y       Z  Nbrs_Moules id_moules
  71605609  200218.000  5171506.000   5.552            1       525
  71605793  200218.000  5171507.000   5.569            1       525
  71605976  200218.000  5171508.000   5.573            1       525
  71606160  200216.000  5171509.000   5.601            1       525
  71606161  200217.000  5171509.000   5.598            1       525
  71606349  200216.000  5171510.000   5.631            1       525
  71606350  200217.000  5171510.000   5.630            1       525
  71606540  200216.000  5171511.000   5.667            1       525
  71606541  200217.000  5171511.000   5.668            1       525
  71606162  200218.000  5171509.000   5.590            1       525
  71606351  200218.000  5171510.000   5.605            1       525
  71606734  200216.000  5171512.000   5.721            1       525
 104229318  250855.000  5187401.000   6.066            2       529
 104229829  250854.000  5187402.000   5.786            2       529
 104229830  250855.000  5187402.000   5.992            2       529
 104230340  250853.000  5187403.000   5.506            2       529
 104230341  250854.000  5187403.000   5.712            2       529
 104230342  250855.000  5187403.000   5.918            2       529
 104230852  250853.000  5187404.000   5.394            2       529
 104230853  250854.000  5187404.000   5.638            2       529
 104230854  250855.000  5187404.000   5.844            2       529
 104231364  250853.000  5187405.000   5.282            2       529
 104231365  250854.000  5187405.000   5.526            2       529
 104231366  250855.000  5187405.000   5.770            2       529
 104231876  250853.000  5187406.000   5.238            2       529
 104231877  250854.000  5187406.000   5.482            2       529
 104231878  250855.000  5187406.000   5.746            2       529
 104232388  250853.000  5187407.000   5.194            2       529
 104232389  250854.000  5187407.000   5.458            2       529
 104232390  250855.000  5187407.000   5.722            2       529
 104232901  250854.000  5187408.000   5.434            2       529
 104232902  250855.000  5187408.000   5.698            2       529
 104233414  250855.000  5187409.000   5.674            2       529
 104229319  250856.000  5187401.000   6.180            2       529
 104229320  250857.000  5187401.000   6.294            2       529
 104229321  250858.000  5187401.000   6.408            2       529
 104229831  250856.000  5187402.000   6.106            2       529
 104229832  250857.000  5187402.000   6.220            2       529
 104229833  250858.000  5187402.000   6.334            2       529
 104230343  250856.000  5187403.000   6.032            2       529
 104230344  250857.000  5187403.000   6.146            2       529
 104230345  250858.000  5187403.000   6.290            2       529
 104230855  250856.000  5187404.000   5.958            2       529
 104230856  250857.000  5187404.000   6.102            2       529
 104230857  250858.000  5187404.000   6.246            2       529
 104231367  250856.000  5187405.000   5.914            2       529
 104231368  250857.000  5187405.000   6.058            2       529
 104231369  250858.000  5187405.000   6.202            2       529
 104231879  250856.000  5187406.000   5.892            2       529
 104231880  250857.000  5187406.000   6.036            2       529
 104231881  250858.000  5187406.000   6.180            2       529
 104229322  250859.000  5187401.000   6.522            2       529
 104229323  250860.000  5187401.000   6.666            2       529
 104229834  250859.000  5187402.000   6.478            2       529
 104229835  250860.000  5187402.000   6.622            2       529
 104229836  250861.000  5187402.000   6.652            2       529
 104230346  250859.000  5187403.000   6.434            2       529
 104230347  250860.000  5187403.000   6.578            2       529
 104230348  250861.000  5187403.000   6.608            2       529
 104230858  250859.000  5187404.000   6.390            2       529
 104230859  250860.000  5187404.000   6.534            2       529
 104230860  250861.000  5187404.000   6.564            2       529
 104231370  250859.000  5187405.000   6.346            2       529
 104231371  250860.000  5187405.000   6.490            2       529
 104231372  250861.000  5187405.000   6.566            2       529
 104231882  250859.000  5187406.000   6.324            2       529
 104231883  250860.000  5187406.000   6.468            2       529
 104231884  250861.000  5187406.000   6.590            2       529
 104232391  250856.000  5187407.000   5.868            2       529
 104232392  250857.000  5187407.000   6.014            2       529
 104232393  250858.000  5187407.000   6.158            2       529
 104232903  250856.000  5187408.000   5.844            2       529
 104232904  250857.000  5187408.000   5.990            2       529
 104232905  250858.000  5187408.000   6.136            2       529
 104233415  250856.000  5187409.000   5.820            2       529
 104233416  250857.000  5187409.000   5.966            2       529
 104233417  250858.000  5187409.000   6.112            2       529
 104233927  250856.000  5187410.000   5.796            2       529
 104233928  250857.000  5187410.000   5.942            2       529
 104233929  250858.000  5187410.000   6.088            2       529
 104232394  250859.000  5187407.000   6.302            2       529
 104232395  250860.000  5187407.000   6.446            2       529
 104232396  250861.000  5187407.000   6.568            2       529
 104232906  250859.000  5187408.000   6.280            2       529
 104232907  250860.000  5187408.000   6.424            2       529
 104232908  250861.000  5187408.000   6.546            2       529
 104233418  250859.000  5187409.000   6.258            2       529
 104233419  250860.000  5187409.000   6.402            2       529
 104230861  250862.000  5187404.000   6.640            2       529
 104231373  250862.000  5187405.000   6.642            2       529
 104231885  250862.000  5187406.000   6.666            2       529
 104232397  250862.000  5187407.000   6.690            2       529
 102470570  251978.000  5184723.000   8.680            1       531
 102470661  251975.000  5184725.000   9.887            1       531
 102470662  251976.000  5184725.000   9.551            1       531
 102470663  251978.000  5184725.000   8.882            1       531
 102470759  251975.000  5184726.000  10.031            1       531
 102470760  251976.000  5184726.000   9.728            1       531
 102470761  251977.000  5184726.000   9.356            1       531
 102470858  251976.000  5184727.000   9.917            1       531
 102470859  251977.000  5184727.000   9.466            1       531
 102470952  251976.000  5184729.000  10.035            1       531
 102470953  251977.000  5184729.000   9.668            1       531
 102470954  251978.000  5184729.000   9.392            1       531
 102471049  251975.000  5184730.000  10.449            1       531
 102471050  251977.000  5184730.000   9.819            1       531
 102471051  251978.000  5184730.000   9.391            1       531
 102470571  251980.000  5184723.000   8.378            1       531
 102470664  251980.000  5184725.000   8.565            1       531
 102470665  251981.000  5184725.000   8.241            1       531
 102470762  251980.000  5184726.000   8.721            1       531
 102470763  251981.000  5184726.000   8.298            1       531
 102470764  251982.000  5184726.000   7.934            1       531
 102470860  251981.000  5184727.000   8.500            1       531
 102470861  251982.000  5184727.000   8.104            1       531
 102470955  251981.000  5184729.000   8.639            1       531
 102470956  251982.000  5184729.000   8.252            1       531
 102471052  251980.000  5184730.000   9.131            1       531
 102471053  251982.000  5184730.000   8.392            1       531
 102471150  251975.000  5184731.000  10.524            1       531
 102471151  251977.000  5184731.000  10.032            1       531
 102471152  251978.000  5184731.000   9.560            1       531
 102471153  251980.000  5184731.000   9.174            1       531
 178308897  283859.000  5200316.000  14.078            8       536
 178308898  283860.000  5200316.000  14.090            8       536
 178309265  283859.000  5200317.000  14.096            8       536
 178309266  283860.000  5200317.000  14.063            8       536
 178309267  283861.000  5200317.000  14.057            8       536
 178309633  283860.000  5200318.000  14.073            8       536
 178309634  283861.000  5200318.000  14.064            8       536
 178309635  283862.000  5200318.000  14.074            8       536
 178309636  283863.000  5200318.000  14.107            8       536
 178310001  283861.000  5200319.000  14.112            8       536
 178310002  283862.000  5200319.000  14.105            8       536
 178310003  283863.000  5200319.000  14.092            8       536
 178310368  283862.000  5200320.000  14.098            8       536
 178310369  283863.000  5200320.000  14.108            8       536
 178310004  283864.000  5200319.000  14.138            8       536
 178310005  283865.000  5200319.000  14.155            8       536
 178310370  283864.000  5200320.000  14.121            8       536
 178310371  283865.000  5200320.000  14.094            8       536
 178310372  283866.000  5200320.000  14.101            8       536
  98231629  248366.000  5181977.000   3.133            1       538
  98231980  248366.000  5181978.000   3.132            1       538
  98231630  248367.000  5181977.000   3.177            1       538
  98231981  248367.000  5181978.000   3.140            1       538
  98231982  248368.000  5181978.000   3.232            1       538
  98232331  248366.000  5181979.000   3.126            1       538
  98232332  248367.000  5181979.000   3.131            1       538
  98232333  248368.000  5181979.000   3.193            1       538
  98232334  248369.000  5181979.000   3.275            1       538
  98232682  248367.000  5181980.000   3.158            1       538
  98232683  248368.000  5181980.000   3.191            1       538
  98232684  248369.000  5181980.000   3.262            1       538
  98233032  248367.000  5181981.000   3.163            1       538
  98233033  248368.000  5181981.000   3.183            1       538
  98233034  248369.000  5181981.000   3.230            1       538
  98233152  248368.000  5181982.000   3.150            1       538
  98233153  248369.000  5181982.000   3.198            1       538
  98233502  248368.000  5181983.000   3.155            1       538
  98233503  248369.000  5181983.000   3.172            1       538
  98233852  248368.000  5181984.000   3.159            1       538
  69293904  202572.000  5170796.000   3.129            3       539
  69293905  202573.000  5170796.000   3.122            3       539
  69293906  202574.000  5170796.000   3.106            3       539
  69294465  202570.000  5170798.000   3.147            3       539
  69294749  202570.000  5170799.000   3.121            3       539
  69295033  202569.000  5170800.000   3.125            3       539
  69295034  202570.000  5170800.000   3.115            3       539
  69295320  202569.000  5170801.000   3.133            3       539
  69295321  202570.000  5170801.000   3.116            3       539
  69294184  202571.000  5170797.000   3.145            3       539
  69294185  202572.000  5170797.000   3.132            3       539
  69294186  202573.000  5170797.000   3.112            3       539
  69294187  202574.000  5170797.000   3.106            3       539
  69294466  202571.000  5170798.000   3.130            3       539
  69294467  202572.000  5170798.000   3.120            3       539
  69294468  202573.000  5170798.000   3.112            3       539
  69294469  202574.000  5170798.000   3.102            3       539
  69294750  202571.000  5170799.000   3.115            3       539
  69294751  202572.000  5170799.000   3.114            3       539
  69295035  202571.000  5170800.000   3.115            3       539
  69295036  202572.000  5170800.000   3.111            3       539
  69295322  202571.000  5170801.000   3.116            3       539
  69295323  202572.000  5170801.000   3.117            3       539
  69294752  202573.000  5170799.000   3.105            3       539
  69294753  202574.000  5170799.000   3.098            3       539
  69295037  202573.000  5170800.000   3.113            3       539
  69295038  202574.000  5170800.000   3.095            3       539
  69295324  202573.000  5170801.000   3.100            3       539
  69295325  202574.000  5170801.000   3.086            3       539
  69295609  202570.000  5170802.000   3.131            3       539
  69295899  202570.000  5170803.000   3.131            3       539
  69295610  202571.000  5170802.000   3.117            3       539
  69295611  202572.000  5170802.000   3.100            3       539
  69295900  202571.000  5170803.000   3.114            3       539
  69295901  202572.000  5170803.000   3.098            3       539
  69296191  202571.000  5170804.000   3.119            3       539
  69296192  202572.000  5170804.000   3.085            3       539
  69295612  202573.000  5170802.000   3.081            3       539
  69295613  202574.000  5170802.000   3.074            3       539
  69295902  202573.000  5170803.000   3.075            3       539
  69295903  202574.000  5170803.000   3.055            3       539
  69296193  202573.000  5170804.000   3.058            3       539
  69296194  202574.000  5170804.000   3.055            3       539
  69296484  202572.000  5170805.000   3.074            3       539
  69296485  202573.000  5170805.000   3.060            3       539
  69296486  202574.000  5170805.000   3.049            3       539
  69293907  202575.000  5170796.000   3.105            3       539
  69293908  202576.000  5170796.000   3.099            3       539
  69294188  202575.000  5170797.000   3.105            3       539
  69294189  202576.000  5170797.000   3.092            3       539
  69294190  202577.000  5170797.000   3.088            3       539
  69294470  202575.000  5170798.000   3.097            3       539
  69294471  202576.000  5170798.000   3.090            3       539
  69294472  202577.000  5170798.000   3.087            3       539
  69294473  202578.000  5170798.000   3.062            3       539
  69294754  202575.000  5170799.000   3.097            3       539
  69294755  202576.000  5170799.000   3.071            3       539
  69295039  202575.000  5170800.000   3.086            3       539
  69295040  202576.000  5170800.000   3.037            3       539
  69295326  202575.000  5170801.000   3.075            3       539
  69295327  202576.000  5170801.000   3.023            3       539
  69294756  202577.000  5170799.000   3.082            3       539
  69294757  202578.000  5170799.000   3.075            3       539
  69295041  202577.000  5170800.000   3.079            3       539
  69295042  202578.000  5170800.000   3.050            3       539
  69295328  202577.000  5170801.000   3.035            3       539
  69295329  202578.000  5170801.000   3.031            3       539
  69295614  202575.000  5170802.000   3.060            3       539
  69295615  202576.000  5170802.000   3.043            3       539
  69295904  202575.000  5170803.000   3.051            3       539
  69295905  202576.000  5170803.000   3.045            3       539
  69296195  202575.000  5170804.000   3.043            3       539
  69296196  202576.000  5170804.000   3.038            3       539
  69295616  202577.000  5170802.000   3.038            3       539
  69295617  202578.000  5170802.000   3.025            3       539
  69295906  202577.000  5170803.000   3.027            3       539
  69295907  202578.000  5170803.000   3.021            3       539
  69296197  202577.000  5170804.000   3.024            3       539
  69296487  202575.000  5170805.000   3.029            3       539
  69296488  202576.000  5170805.000   3.029            3       539
 153432801  278670.000  5197332.000  12.391            2       548
 153433313  278670.000  5197333.000  12.411            2       548
 153432290  278671.000  5197331.000  12.463            2       548
 153432291  278672.000  5197331.000  12.312            2       548
 153432802  278671.000  5197332.000  12.370            2       548
 153432803  278672.000  5197332.000  11.979            2       548
 153433314  278671.000  5197333.000  12.140            2       548
 153433315  278672.000  5197333.000  12.115            2       548
 153433824  278669.000  5197334.000  12.339            2       548
 153433825  278670.000  5197334.000  12.354            2       548
 153434336  278669.000  5197335.000  12.360            2       548
 153434337  278670.000  5197335.000  12.632            2       548
 153434848  278669.000  5197336.000  12.574            2       548
 153434849  278670.000  5197336.000  12.551            2       548
 153433826  278671.000  5197334.000  12.411            2       548
 153433827  278672.000  5197334.000  12.050            2       548
 153434338  278671.000  5197335.000  12.598            2       548
 153434339  278672.000  5197335.000  12.446            2       548
 153434850  278671.000  5197336.000  12.628            2       548
 153434851  278672.000  5197336.000  12.609            2       548
 153435361  278670.000  5197337.000  12.709            2       548
 153435362  278671.000  5197337.000  12.740            2       548
 153435363  278672.000  5197337.000  12.657            2       548
 153435873  278670.000  5197338.000  12.926            2       548
 153435874  278671.000  5197338.000  12.927            2       548
 153435875  278672.000  5197338.000  12.813            2       548
 153431780  278673.000  5197330.000  12.262            2       548
 153431781  278674.000  5197330.000  12.191            2       548
 153432292  278673.000  5197331.000  11.946            2       548
 153432293  278674.000  5197331.000  12.179            2       548
 153432294  278675.000  5197331.000  12.245            2       548
 153432804  278673.000  5197332.000  11.928            2       548
 153432805  278674.000  5197332.000  12.213            2       548
 153432806  278675.000  5197332.000  12.285            2       548
 153433316  278673.000  5197333.000  12.231            2       548
 153433317  278674.000  5197333.000  12.073            2       548
 153433318  278675.000  5197333.000  12.334            2       548
 153432295  278676.000  5197331.000  12.281            2       548
 153432807  278676.000  5197332.000  12.182            2       548
 153432808  278677.000  5197332.000  12.141            2       548
 153433319  278676.000  5197333.000  12.230            2       548
 153433320  278677.000  5197333.000  12.102            2       548
 153433321  278678.000  5197333.000  12.305            2       548
 153433828  278673.000  5197334.000  12.181            2       548
 153433829  278674.000  5197334.000  12.251            2       548
 153433830  278675.000  5197334.000  12.406            2       548
 153434340  278673.000  5197335.000  12.309            2       548
 153434341  278674.000  5197335.000  12.359            2       548
 153434342  278675.000  5197335.000  12.461            2       548
 153434852  278673.000  5197336.000  12.652            2       548
 153434853  278674.000  5197336.000  12.459            2       548
 153434854  278675.000  5197336.000  12.501            2       548
 153433831  278676.000  5197334.000  12.307            2       548
 153433832  278677.000  5197334.000  12.255            2       548
 153434343  278676.000  5197335.000  12.493            2       548
 153434344  278677.000  5197335.000  12.291            2       548
 153434855  278676.000  5197336.000  12.374            2       548
 153434856  278677.000  5197336.000  12.497            2       548
 153435364  278673.000  5197337.000  12.760            2       548
 153435365  278674.000  5197337.000  12.587            2       548
 153435366  278675.000  5197337.000  12.676            2       548
 153435367  278676.000  5197337.000  12.568            2       548
 153435368  278677.000  5197337.000  12.434            2       548
 153435876  278673.000  5197338.000  12.738            2       548
 153435877  278674.000  5197338.000  12.847            2       548
 153435878  278675.000  5197338.000  12.790            2       548
 153435879  278676.000  5197338.000  12.876            2       548
 153435880  278677.000  5197338.000  12.905            2       548
 153433833  278678.000  5197334.000  12.176            2       548
 153434345  278678.000  5197335.000  12.300            2       548
 153434857  278678.000  5197336.000  12.529            2       548
 153435369  278678.000  5197337.000  12.738            2       548
 153436386  278671.000  5197339.000  13.069            2       548
 153436387  278672.000  5197339.000  13.107            2       548
 153436388  278673.000  5197339.000  12.988            2       548
 153436389  278674.000  5197339.000  12.893            2       548
 153436390  278675.000  5197339.000  12.874            2       548
 153436391  278676.000  5197339.000  13.049            2       548
 149996171  278060.000  5196889.000  11.406           15       554
 149996682  278059.000  5196890.000  11.290           15       554
 149996683  278060.000  5196890.000  11.157           15       554
 149997193  278058.000  5196891.000  11.120           15       554
 149997705  278058.000  5196892.000  11.145           15       554
 149998217  278058.000  5196893.000  11.291           15       554
 149997194  278059.000  5196891.000  11.225           15       554
 149997195  278060.000  5196891.000  11.225           15       554
 149997706  278059.000  5196892.000  11.224           15       554
 149997707  278060.000  5196892.000  11.301           15       554
 149998218  278059.000  5196893.000  11.276           15       554
 149998219  278060.000  5196893.000  11.267           15       554
 149998729  278058.000  5196894.000  11.418           15       554
 149999241  278058.000  5196895.000  11.341           15       554
 149998730  278059.000  5196894.000  11.451           15       554
 149998731  278060.000  5196894.000  11.294           15       554
 149999242  278059.000  5196895.000  10.999           15       554
 149999243  278060.000  5196895.000  10.884           15       554
 149999754  278059.000  5196896.000  10.957           15       554
 149999755  278060.000  5196896.000  10.951           15       554
 149995661  278062.000  5196888.000  11.681           15       554
 149995662  278063.000  5196888.000  11.629           15       554
 149996172  278061.000  5196889.000  11.188           15       554
 149996173  278062.000  5196889.000  11.396           15       554
 149996174  278063.000  5196889.000  11.397           15       554
 149996684  278061.000  5196890.000  11.102           15       554
 149996685  278062.000  5196890.000  11.212           15       554
 149996686  278063.000  5196890.000  11.325           15       554
 149996175  278064.000  5196889.000  11.653           15       554
 149996176  278065.000  5196889.000  11.585           15       554
 149996687  278064.000  5196890.000  11.607           15       554
 149996688  278065.000  5196890.000  11.665           15       554
 149996689  278066.000  5196890.000  11.639           15       554
 149997196  278061.000  5196891.000  11.213           15       554
 149997197  278062.000  5196891.000  11.064           15       554
 149997198  278063.000  5196891.000  11.124           15       554
 149997708  278061.000  5196892.000  11.057           15       554
 149997709  278062.000  5196892.000  11.130           15       554
 149997710  278063.000  5196892.000  11.164           15       554
 149998220  278061.000  5196893.000  11.001           15       554
 149998221  278062.000  5196893.000  11.050           15       554
 149998222  278063.000  5196893.000  10.973           15       554
 149997199  278064.000  5196891.000  11.434           15       554
 149997200  278065.000  5196891.000  11.620           15       554
 149997711  278064.000  5196892.000  11.302           15       554
 149997712  278065.000  5196892.000  11.471           15       554
 149998223  278064.000  5196893.000  11.288           15       554
 149998224  278065.000  5196893.000  11.652           15       554
 149998732  278061.000  5196894.000  11.053           15       554
 149998733  278062.000  5196894.000  10.961           15       554
 149998734  278063.000  5196894.000  11.032           15       554
 149999244  278061.000  5196895.000  10.892           15       554
 149999245  278062.000  5196895.000  11.052           15       554
 149999246  278063.000  5196895.000  11.005           15       554
 149999756  278061.000  5196896.000  10.837           15       554
 149999757  278062.000  5196896.000  11.233           15       554
 149999758  278063.000  5196896.000  11.043           15       554
 149998735  278064.000  5196894.000  11.115           15       554
 149998736  278065.000  5196894.000  11.286           15       554
 149999247  278064.000  5196895.000  11.205           15       554
 149999248  278065.000  5196895.000  11.601           15       554
 149999759  278064.000  5196896.000  11.189           15       554
 149999760  278065.000  5196896.000  11.632           15       554
 149997201  278066.000  5196891.000  11.747           15       554
 149997202  278067.000  5196891.000  11.669           15       554
 149997713  278066.000  5196892.000  11.549           15       554
 149997714  278067.000  5196892.000  11.631           15       554
 149998225  278066.000  5196893.000  11.620           15       554
 149998226  278067.000  5196893.000  11.618           15       554
 149998737  278066.000  5196894.000  11.578           15       554
 149998738  278067.000  5196894.000  11.657           15       554
 149999249  278066.000  5196895.000  11.679           15       554
 149999250  278067.000  5196895.000  11.668           15       554
 149999761  278066.000  5196896.000  11.684           15       554
 150000267  278060.000  5196897.000  10.919           15       554
 150000268  278061.000  5196897.000  11.117           15       554
 150000269  278062.000  5196897.000  11.359           15       554
 150000270  278063.000  5196897.000  11.680           15       554
 150000271  278064.000  5196897.000  11.609           15       554
 150000272  278065.000  5196897.000  11.669           15       554
  17252228  150966.000  5137305.000   9.531            0       561
  17252708  150965.000  5137306.000   9.523            0       561
  17252709  150966.000  5137306.000   9.531            0       561
  17253187  150965.000  5137307.000   9.550            0       561
  17253188  150966.000  5137307.000   9.521            0       561
  17253665  150965.000  5137308.000   9.569            0       561
  17253666  150966.000  5137308.000   9.506            0       561
  17254143  150965.000  5137309.000   9.570            0       561
  17254144  150966.000  5137309.000   9.486            0       561
  17254619  150965.000  5137310.000   9.561            0       561
  17254620  150966.000  5137310.000   9.465            0       561
  17255096  150966.000  5137311.000   9.409            0       561
  17251748  150967.000  5137304.000   9.489            0       561
  17251749  150968.000  5137304.000   9.470            0       561
  17251750  150969.000  5137304.000   9.447            0       561
  17251751  150970.000  5137304.000   9.424            0       561
  17251752  150971.000  5137304.000   9.343            0       561
  17252229  150967.000  5137305.000   9.525            0       561
  17252230  150968.000  5137305.000   9.504            0       561
  17252231  150969.000  5137305.000   9.466            0       561
  17252232  150970.000  5137305.000   9.428            0       561
  17252233  150971.000  5137305.000   9.338            0       561
  17252710  150967.000  5137306.000   9.498            0       561
  17252711  150968.000  5137306.000   9.465            0       561
  17252712  150969.000  5137306.000   9.429            0       561
  17253189  150967.000  5137307.000   9.454            0       561
  17253190  150968.000  5137307.000   9.386            0       561
  17253191  150969.000  5137307.000   9.360            0       561
  17253667  150967.000  5137308.000   9.407            0       561
  17253668  150968.000  5137308.000   9.309            0       561
  17253669  150969.000  5137308.000   9.283            0       561
  17252713  150970.000  5137306.000   9.393            0       561
  17252714  150971.000  5137306.000   9.336            0       561
  17253192  150970.000  5137307.000   9.334            0       561
  17253193  150971.000  5137307.000   9.292            0       561
  17253670  150970.000  5137308.000   9.257            0       561
  17253671  150971.000  5137308.000   9.224            0       561
  17251753  150972.000  5137304.000   9.260            0       561
  17252234  150972.000  5137305.000   9.247            0       561
  17252235  150973.000  5137305.000   9.177            0       561
  17252715  150972.000  5137306.000   9.258            0       561
  17252716  150973.000  5137306.000   9.180            0       561
  17253194  150972.000  5137307.000   9.234            0       561
  17253195  150973.000  5137307.000   9.176            0       561
  17253672  150972.000  5137308.000   9.185            0       561
  17253673  150973.000  5137308.000   9.146            0       561
  17253196  150974.000  5137307.000   9.130            0       561
  17253674  150974.000  5137308.000   9.103            0       561
  17254145  150967.000  5137309.000   9.359            0       561
  17254146  150968.000  5137309.000   9.232            0       561
  17254147  150969.000  5137309.000   9.197            0       561
  17254148  150970.000  5137309.000   9.163            0       561
  17254149  150971.000  5137309.000   9.135            0       561
  17254621  150967.000  5137310.000   9.310            0       561
  17254622  150968.000  5137310.000   9.155            0       561
  17254623  150969.000  5137310.000   9.112            0       561
  17254624  150970.000  5137310.000   9.069            0       561
  17254625  150971.000  5137310.000   9.045            0       561
  17255097  150967.000  5137311.000   9.287            0       561
  17255098  150968.000  5137311.000   9.160            0       561
  17255099  150969.000  5137311.000   9.104            0       561
  17255570  150967.000  5137312.000   9.263            0       561
  17255571  150968.000  5137312.000   9.169            0       561
  17255572  150969.000  5137312.000   9.096            0       561
  17256045  150969.000  5137313.000   9.067            0       561
  17255100  150970.000  5137311.000   9.044            0       561
  17255101  150971.000  5137311.000   9.003            0       561
  17255573  150970.000  5137312.000   9.019            0       561
  17255574  150971.000  5137312.000   8.962            0       561
  17256046  150970.000  5137313.000   8.996            0       561
  17254150  150972.000  5137309.000   9.113            0       561
  17254151  150973.000  5137309.000   9.092            0       561
  17254152  150974.000  5137309.000   9.056            0       561
  17254626  150972.000  5137310.000   9.041            0       561
  17254627  150973.000  5137310.000   9.038            0       561
  17255102  150972.000  5137311.000   8.983            0       561
  17255103  150973.000  5137311.000   8.962            0       561
  17255575  150972.000  5137312.000   8.924            0       561
  78140643  222431.120  5173497.280  -0.500            1       563
 163272920  262838.000  5199091.000  10.993            0       566
 163272114  262839.000  5199089.000  11.049            0       566
 163272115  262840.000  5199089.000  11.117            0       566
 163272518  262839.000  5199090.000  11.022            0       566
 163272519  262840.000  5199090.000  11.067            0       566
 163272921  262839.000  5199091.000  11.021            0       566
 163272922  262840.000  5199091.000  11.047            0       566
 163271711  262841.000  5199088.000  11.188            0       566
 163271712  262842.000  5199088.000  11.266            0       566
 163271713  262843.000  5199088.000  11.267            0       566
 163271714  262844.000  5199088.000  11.216            0       566
 163272116  262841.000  5199089.000  11.171            0       566
 163272117  262842.000  5199089.000  11.188            0       566
 163272520  262841.000  5199090.000  11.113            0       566
 163272521  262842.000  5199090.000  11.199            0       566
 163272923  262841.000  5199091.000  11.061            0       566
 163272924  262842.000  5199091.000  11.085            0       566
 163272118  262843.000  5199089.000  11.227            0       566
 163272119  262844.000  5199089.000  11.191            0       566
 163272120  262845.000  5199089.000  11.177            0       566
 163272522  262843.000  5199090.000  11.201            0       566
 163272523  262844.000  5199090.000  11.182            0       566
 163272524  262845.000  5199090.000  11.202            0       566
 163272925  262843.000  5199091.000  11.143            0       566
 163272926  262844.000  5199091.000  11.180            0       566
 163272927  262845.000  5199091.000  11.200            0       566
 163273322  262838.000  5199092.000  10.930            0       566
 163273723  262838.000  5199093.000  10.883            0       566
 163274123  262838.000  5199094.000  10.868            0       566
 163273323  262839.000  5199092.000  10.903            0       566
 163273324  262840.000  5199092.000  10.959            0       566
 163273724  262839.000  5199093.000  10.879            0       566
 163273725  262840.000  5199093.000  10.804            0       566
 163274124  262839.000  5199094.000  10.831            0       566
 163274125  262840.000  5199094.000  10.822            0       566
 163274522  262839.000  5199095.000  10.825            0       566
 163274523  262840.000  5199095.000  10.813            0       566
 163274919  262839.000  5199096.000  10.798            0       566
 163274920  262840.000  5199096.000  10.768            0       566
 163273325  262841.000  5199092.000  11.019            0       566
 163273326  262842.000  5199092.000  11.031            0       566
 163273726  262841.000  5199093.000  10.887            0       566
 163273727  262842.000  5199093.000  10.946            0       566
 163274126  262841.000  5199094.000  10.829            0       566
 163274127  262842.000  5199094.000  10.942            0       566
 163273327  262843.000  5199092.000  11.066            0       566
 163273328  262844.000  5199092.000  11.117            0       566
 163273329  262845.000  5199092.000  11.143            0       566
 163273728  262843.000  5199093.000  10.545            0       566
 163273729  262844.000  5199093.000  11.053            0       566
 163273730  262845.000  5199093.000  11.100            0       566
 163274128  262843.000  5199094.000  10.891            0       566
 163274129  262844.000  5199094.000  10.998            0       566
 163274130  262845.000  5199094.000  11.106            0       566
 163274524  262841.000  5199095.000  10.855            0       566
 163274525  262842.000  5199095.000  10.910            0       566
 163274921  262841.000  5199096.000  10.799            0       566
 163274922  262842.000  5199096.000  10.911            0       566
 163275317  262841.000  5199097.000  10.782            0       566
 163275318  262842.000  5199097.000  10.832            0       566
 163274526  262843.000  5199095.000  10.961            0       566
 163274527  262844.000  5199095.000  10.960            0       566
 163274528  262845.000  5199095.000  10.989            0       566
 163274923  262843.000  5199096.000  10.950            0       566
 163274924  262844.000  5199096.000  10.962            0       566
 163274925  262845.000  5199096.000  10.961            0       566
 163275319  262843.000  5199097.000  10.871            0       566
 163275320  262844.000  5199097.000  10.914            0       566
 163272525  262846.000  5199090.000  11.243            0       566
 163272928  262846.000  5199091.000  11.240            0       566
 163272929  262847.000  5199091.000  11.282            0       566
 163273330  262846.000  5199092.000  11.171            0       566
 163273331  262847.000  5199092.000  11.227            0       566
 163273731  262846.000  5199093.000  11.122            0       566
 163273732  262847.000  5199093.000  11.144            0       566
 163274131  262846.000  5199094.000  11.105            0       566
 163274132  262847.000  5199094.000  11.091            0       566
 163274529  262846.000  5199095.000  11.112            0       566
 163274926  262846.000  5199096.000  11.026            0       566
  27325155  160571.000  5142851.000  11.857            6       569
  27325156  160572.000  5142851.000  11.850            6       569
  27326176  160568.000  5142853.000  11.746            6       569
  27326687  160567.000  5142854.000  11.707            6       569
  27326688  160568.000  5142854.000  11.762            6       569
  27327199  160567.000  5142855.000  11.736            6       569
  27327200  160568.000  5142855.000  11.788            6       569
  27327711  160567.000  5142856.000  11.731            6       569
  27327712  160568.000  5142856.000  11.788            6       569
  27328223  160567.000  5142857.000  11.734            6       569
  27328224  160568.000  5142857.000  11.792            6       569
  27325665  160569.000  5142852.000  11.830            6       569
  27325666  160570.000  5142852.000  11.882            6       569
  27326177  160569.000  5142853.000  11.856            6       569
  27326178  160570.000  5142853.000  11.894            6       569
  27326689  160569.000  5142854.000  11.834            6       569
  27326690  160570.000  5142854.000  11.898            6       569
  27325667  160571.000  5142852.000  11.908            6       569
  27325668  160572.000  5142852.000  11.893            6       569
  27326179  160571.000  5142853.000  11.936            6       569
  27326180  160572.000  5142853.000  11.959            6       569
  27326691  160571.000  5142854.000  11.943            6       569
  27326692  160572.000  5142854.000  11.957            6       569
  27327201  160569.000  5142855.000  11.841            6       569
